quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,exports,imports,debt_to_gdp,interest_rate,pcpi,transfer_payments_ratio,federal_expenditures,personal_tax_rates,corporate_tax_rates,government_transfer_payments,federal_surplus,trade_balance,simulation_type
2027Q2,2.3243138478442993,339.89245183054175,4.262588972843551,24621.81968953631,32377.149593363563,3565.158344027354,1629.7231447025135,3799.022730220679,4920.248361242713,32337.79214953956,2.7067075130391625,339.89245183054175,0.158002607514334,624.9958259039709,0.337738874094449,0.36418186749477366,5066.31823384759,-550.4894774730551,-1121.2256310220341,RL-FRB/US Agent
2027Q3,2.3167581219317217,342.22194416918194,4.191812913742032,24764.840472197284,32722.156177938392,3621.0743781183587,1643.2125697480678,3880.9910041789826,4983.475137976578,32477.636418917245,2.760935250365304,342.22194416918194,0.158002607514334,630.392787073971,0.337738874094449,0.36418186749477366,5117.970916164992,-517.9417385368436,-1102.484133797595,RL-FRB/US Agent
2027Q4,2.2559763961083057,344.5685071005818,4.131400197181643,24904.907324275315,33067.357705010254,3675.0105442068507,1656.3824663439996,3964.5959563343627,5044.13820475556,32700.551919028523,2.8189332827578126,344.5685071005818,0.158002607514334,897.0697764667004,0.337738874094449,0.36418186749477366,5168.964680512585,-825.6129635626155,-1079.5422484211972,RL-FRB/US Agent
2028Q1,2.317461190736092,346.92750653826727,4.087186404938401,25049.616507284652,33421.58717375003,3751.6339998652634,1670.8968471476298,4050.8187901621563,5098.946577051675,32947.26642898984,2.8730131162607666,346.92750653826727,0.158002607514334,1004.918927028031,0.337738874094449,0.36418186749477366,5221.626566360524,-913.7574443022509,-1048.127786889519,RL-FRB/US Agent
2028Q2,2.254114477450746,349.3018141415678,4.049510506709151,25191.176757004763,33775.01162256499,3829.4587708705444,1685.3542175650227,4136.478837681709,5153.187317085862,33023.23638392876,2.9229968271986495,349.3018141415678,0.158002607514334,557.5028755094202,0.337738874094449,0.36418186749477366,5274.124835043412,-281.3702033541879,-1016.708479404153,RL-FRB/US Agent
2028Q3,2.2405939663755396,351.6929108582884,4.010508537044223,25332.680699741828,34131.3818605673,3862.0274264461873,1700.1206440801707,4223.048834064931,5208.6042996895385,33097.8135811248,2.97545894295795,351.6929108582884,0.158002607514334,561.9022772894202,0.337738874094449,0.36418186749477366,5326.7240029467275,-276.21184162183954,-985.5554656246077,RL-FRB/US Agent
2028Q4,2.1966654436252804,354.10188122235843,3.9715636039787903,25472.18195681268,34488.05618318844,3894.4414893332405,1714.7286192814822,4311.923549317419,5265.28584006288,33171.73680933671,3.0299232987332116,354.10188122235843,0.158002607514334,566.1304171794202,0.337738874094449,0.36418186749477366,5379.606883587928,-273.78973413042434,-953.362290745461,RL-FRB/US Agent
2029Q1,2.1234740192252213,356.52937362320233,3.9352258955304453,25607.765314650886,34841.807066153,3925.452436666477,1728.7144156516556,4403.500329185102,5322.304178949235,33365.01290542636,3.08409787682629,356.52937362320233,0.158002607514334,900.8051777358496,0.337738874094449,0.36418186749477366,5432.734708138166,-715.8373926468419,-918.8038497641337,RL-FRB/US Agent
2029Q2,2.035054578748449,358.9756812833776,3.905542516161549,25738.380293790706,35191.32708812869,3986.369457924036,1741.9930628133088,4498.271793314084,5378.574287994632,33553.41176660961,3.134975657355875,358.9756812833776,0.158002607514334,904.7397000558497,0.337738874094449,0.36418186749477366,5486.119763124064,-697.7735602330421,-880.3024946805481,RL-FRB/US Agent
2029Q3,2.0233455941053218,361.44082342363714,3.8767704541997565,25868.90423011562,35543.6470356289,4043.340333131555,1756.0150908787127,4596.568230655002,5434.671500035749,33647.43140797448,3.1827208564278866,361.44082342363714,0.158002607514334,659.4498967529132,0.337738874094449,0.36418186749477366,5539.897173509656,-348.22089363334885,-838.1032693807474,RL-FRB/US Agent
2029Q4,2.0354719710596916,363.9251015238167,3.8471320929012296,26000.878306028986,35900.64925066959,4071.8329980830367,1770.9651819757696,4698.3488530825125,5492.841479999942,33744.187612168,3.228476072708775,363.9251015238167,0.158002607514334,663.1497041829132,0.337738874094449,0.36418186749477366,5594.085730255571,-358.3563118427694,-794.4926269174293,RL-FRB/US Agent
2030Q1,1.99237989305578,366.4289877460744,3.8224219271572064,26130.710449121507,36256.917004914816,4097.502105890898,1785.8159194236537,4803.707023607469,5552.600853022967,33970.82814800547,3.271291318010618,366.4289877460744,0.158002607514334,1007.6426459370855,0.337738874094449,0.36418186749477366,5648.612330224113,-839.4093921933704,-748.8938294154987,RL-FRB/US Agent
2030Q2,1.901697676716963,368.95277559299615,3.8075661138892514,26255.238010123736,36608.24130019232,4154.152392098238,1799.9977281054857,4912.84735905218,5611.565123154119,34249.945862986955,3.308669460642431,368.95277559299615,0.158002607514334,1156.8396854519733,0.337738874094449,0.36418186749477366,5703.568434387827,-1033.7693146539773,-698.7177641019389,RL-FRB/US Agent
2030Q3,1.8606370982562985,371.49646813270977,3.7977936225501687,26377.65117219184,36959.54254333048,4220.977633747305,1814.662375329864,5025.782846495145,5669.269289771313,34358.189297397,3.3403897179702224,371.49646813270977,0.158002607514334,712.830909187182,0.337738874094449,0.36418186749477366,5759.027922718596,-400.9016088902704,-643.4864432761678,RL-FRB/US Agent
2030Q4,1.901407978091888,374.0601907025466,3.784500790507273,26503.33634998416,37318.30701695385,4238.003688624565,1831.1555798011427,5142.339342992346,5728.28141804008,34473.474055365594,3.36928377489583,374.0601907025466,0.158002607514334,716.278368597182,0.337738874094449,0.36418186749477366,5815.002379554323,-426.98058511154386,-585.9420750477339,RL-FRB/US Agent
2031Q1,1.8971993827201774,376.6444904873908,3.7716585118611015,26629.340215200657,37679.8572182461,4253.038300301222,1848.4310062059567,5262.435252978931,5789.815365045395,34596.44362251378,3.395972867174365,376.6444904873908,0.158002607514334,719.7077423271819,0.337738874094449,0.36418186749477366,5871.442788748021,-455.44284118198266,-527.3801120664639,RL-FRB/US Agent
2031Q2,1.8930396541190107,379.24977876338994,3.7589052960594747,26755.664893964797,38044.33995708483,4266.283152261998,1866.7146826516694,5386.131714197997,5852.380683093374,34727.55715803209,3.4209307275012972,379.24977876338994,0.158002607514334,723.136820587182,0.337738874094449,0.36418186749477366,5928.291030246903,-485.60568728956423,-466.2489688953765,RL-FRB/US Agent
