quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,personal_tax_rates,corporate_tax_rates,exports,imports,trade_balance,net_foreign_investment_income,debt_to_gdp,interest_rate,transfer_payments_ratio,federal_expenditures,government_transfer_payments,federal_surplus,ten_year_treasury_bond_rate,simulation_type
2018Q1,3.2752177440222856,245.32134962266497,4.050142247292473,19817.710810938523,19773.717372442527,2137.2248264653704,218.12903834839548,0.14383875319910647,0.11900424636263057,2443.0244455802867,3011.519134532603,-377.41803192287756,314.3151312138414,15853.420933471692,1.4479723311489585,0.143400072796428,857.744530623453,2669.4719066145567,-790.6913024731149,2.7925016309629127,FRB/US FTPL
2018Q2,2.135020108462271,246.6726103362792,3.9441550238874066,19923.77163935183,20019.96718515682,2127.177200242142,233.28995916856096,0.14391616328750437,0.11726581681327058,2486.6039066300546,3024.399976310481,-367.73889390297364,302.82116315135073,15885.624109428485,1.7636374381420812,0.143986495771684,865.0080707038647,2698.5053468260753,-806.5867124945761,2.9536114164874667,FRB/US FTPL
2018Q3,2.4771416840977167,247.6444824609072,3.8053490786935478,20047.53949501948,20230.80328184671,2160.109922540703,229.41073049542516,0.14425403051596036,0.11600713166238799,2460.762197361021,3071.1250409119543,-465.6682135037863,269.1994853318163,16178.339477222642,1.9237703080550954,0.144573614162037,880.397678318067,2691.0716680830465,-779.6991623295779,2.944856624710024,FRB/US FTPL
2018Q4,0.5777445127058909,248.6683944764408,3.8471513584076504,20076.516306315298,20347.252187390153,2162.316159996231,232.91647948620596,0.14445772245021127,0.11482463979719099,2462.7701791942936,3088.431689358517,-503.5951928037303,275.777731526922,16561.92286997463,2.21709677419355,0.145161289504258,889.8168165472567,2741.145470867593,-854.7006366048438,3.0646254536612387,FRB/US FTPL
2019Q1,2.4415481296017556,249.30884387484952,3.871892214739516,20199.435518236194,20532.92380769279,2251.804716558026,210.0739128287609,0.14562890527589292,0.11517082335909515,2465.693443851313,3050.1180454423397,-447.32120389144194,293.4969004231707,16805.796160630765,2.401311475409838,0.145749372033422,910.918742738386,2832.962418815003,-907.6726579733794,2.661020461530864,FRB/US FTPL
2019Q2,3.2848585678024733,251.16836214712345,3.6763234465795027,20365.999227007676,20809.319451486936,2327.792347077013,223.92223379231947,0.14653586076928216,0.11602032843131818,2472.887706419503,3081.1155369490007,-453.19318302016967,294.32324516876815,16703.341446121674,2.3978125,0.146337701402653,910.6346314368031,2858.7731246783933,-910.5400197144661,2.3626878199403345,FRB/US FTPL
2019Q3,4.577841499770584,251.9877799136789,3.645995667378622,20600.418879474168,21116.13399547605,2323.2772564235843,225.344223145368,0.14763396474654975,0.11794681401585148,2458.419695931984,3033.685607760097,-425.42869186681924,281.18553103643666,17200.308223305638,2.1978125,0.146926109555476,924.9724414938463,2870.175416046865,-899.7807026506687,1.8179614167682705,FRB/US FTPL
2019Q4,2.698363392082826,253.7585619055802,3.5943294375719406,20739.85721021005,21325.44455610193,2349.246188517514,247.05011783605855,0.14727440213747214,0.11893332434727984,2463.389039069977,2967.227536625857,-382.74198370268704,264.3767948677115,17568.681311514196,1.650483870967741,0.147514419662794,931.5618649442655,2906.771362938432,-859.2113344603663,1.823401693183341,FRB/US FTPL
2020Q1,-5.648817934519457,254.62497620325533,3.8658601934242562,20449.02641296977,21124.283128732885,2377.5841701011473,209.6225062374843,0.1475965793892372,0.1210040608951865,2345.6056331874775,2848.921879339237,-387.10642233931475,271.92451014373427,18004.157878935544,1.232903225806452,0.148102444653039,943.1812270081532,2969.2205572395806,-898.1712779266387,1.4119878217521806,FRB/US FTPL
2020Q2,-32.9844797240078,252.24507228073372,13.035066398713376,18830.428033524426,19381.17241621903,2258.0833656689424,229.07588998418635,0.14957707627692635,0.12522858914507473,1761.3630818367285,2285.2214664684598,-580.3462637803392,180.56170237546746,20662.572953963194,0.05875,0.148689986856235,1040.711149288437,5208.835731515959,-5032.862501874913,0.73522876452097,FRB/US FTPL
2020Q3,30.04832758496292,255.0952584933423,8.862260875699228,20299.472344743794,21074.794340035554,2400.830289790363,295.5428356473893,0.14935340088673243,0.12796115980727021,2043.4709174699003,2721.936943092723,-651.4355354966965,211.3284806331501,21149.77199872337,0.092769230769231,0.149276838936542,985.4709294604862,4124.737175878656,-3100.006704406551,0.6628413644261208,FRB/US FTPL
2020Q4,4.299097992183221,256.90817663332615,6.7824606973638435,20518.822545253235,21447.801333285326,2501.350196539382,292.0622603041559,0.14723060463630122,0.1289850618803888,2202.3806352178726,2940.3231179617137,-698.8949062461384,189.0783787823073,21782.940490803343,0.089032258064516,0.149862894645914,990.621620188504,3494.6161020113504,-1776.9700305309666,0.8774774397703012,FRB/US FTPL
2021Q1,5.571844350595967,259.5132320371377,6.260270454728627,20806.641709554806,22024.635323213693,2642.386949141057,324.04937560360156,0.14546664881946328,0.12939639200076541,2311.2598194308234,3087.00264878777,-732.2068286720079,185.4865938941868,22123.909635925764,0.076393442622951,0.150448090470693,1048.8982306316786,5724.127988338056,-3943.597242334929,1.383733567753888,FRB/US FTPL
2021Q2,6.246471138964438,264.3538802966741,5.953009611045187,21134.112190679378,22718.680301474596,2758.626796190934,380.780027807992,0.1446489621895233,0.13003607306485704,2431.307736781488,3247.5874088307337,-819.2820144052203,133.23198499701704,22471.963686703977,0.06875,0.151032373729564,1017.1908524144585,4062.777157833758,-3165.6070980043237,1.661636674509416,FRB/US FTPL
2021Q3,3.3813739600475405,268.55497290229357,5.146718591288203,21313.52529233052,23254.634751085574,2846.8127146112442,408.06111546534015,0.14536826702668368,0.13225805715980987,2494.505230484933,3363.3453960068455,-911.7899465716102,138.9266070728178,22588.309108766305,0.0903125,0.151615800103444,990.3321360276739,3827.6068714958806,-2088.466071385346,1.3704821649011485,FRB/US FTPL
2021Q4,7.144082995601764,274.3232536593691,4.190792743940728,21697.608973740666,24085.23521537605,2939.2064631920834,466.70151722923805,0.14499206794728062,0.13348742980342193,2684.1648243374557,3584.3042841718748,-901.0321837542488,164.82387886001467,23366.489496602495,0.07952380952381,0.152198453820738,1003.5469054859042,3629.394034893652,-1395.9152563111497,1.5935794412383806,FRB/US FTPL
2022Q1,-0.9793993973325144,280.39987831365903,3.852171017527801,21644.54739796307,24514.55878547997,3321.9017677817337,487.0023426341468,0.14399692877072645,0.1337255500739995,2765.2316489230257,3818.3369047033552,-1133.7590059330419,121.83521861582592,24026.50932488174,0.124354838709677,0.152780432637255,972.2181907492331,3703.2415682806813,-773.5611786874998,2.033098030610266,FRB/US FTPL
2022Q2,0.4054747450815912,287.1337380275344,3.6596077021477353,21666.49931561506,25097.349962565855,3335.1652179343946,497.80423936575517,0.1422333059489898,0.13209560419875852,2981.7553707166553,3984.4402793501517,-1024.262148960283,164.72348088529787,24054.02801742376,0.758571428571428,0.153361834908307,965.3767011730888,3728.1692008202895,-821.8181021034586,3.03099775757457,FRB/US FTPL
2022Q3,2.7339610636573752,290.84253061512294,3.5451725226780693,21815.09496933503,25554.410020932442,3275.2193681103067,476.82705145002086,0.14276772048196779,0.13207955823068235,3012.1617396225147,3884.8988286996896,-899.0806337954692,180.9265766627658,24435.02430880818,2.2009375,0.153942757869117,964.8159985137041,3796.397641947148,-955.0520950183877,3.193289527881343,FRB/US FTPL
2022Q4,3.3796151746479097,293.74171955905564,3.5490032204087965,22000.19238073124,26009.440879907397,3249.2822985478183,475.22437246989693,0.1423981192128666,0.13077157809429998,2958.4420511059343,3797.6784810381378,-883.8617238776123,148.065823250598,24770.67846776539,3.649672131147545,0.154523293568654,996.3498995727778,3858.4235903315084,-1130.409770081131,3.9268144187833505,FRB/US FTPL
2023Q1,2.7573511518028226,296.45981420231624,3.4800254292500865,22152.371933200324,26429.287647014276,2922.709200427353,494.69247433583314,0.14401250783144645,0.13161802816428736,2972.4497954892945,3776.128126266154,-898.6790900362928,107.36354672840942,25134.7479862185,4.521935484003349,0.155103527996035,1010.0212150733117,3891.3106461441703,-1503.2385203130727,3.7105029079749663,FRB/US FTPL
2023Q2,2.416011466787183,298.71057649288116,3.5231968359868002,22286.57779032291,26711.649457368578,2944.602196940649,489.9118833008982,0.14530424146570262,0.1327325015259001,2909.8789675575313,3702.1605678594506,-905.5140831754865,112.44847866819634,25603.62858899214,4.990791636367011,0.155683540408126,1006.7459968915807,3925.443481141236,-1499.233970349341,3.6718843667562595,FRB/US FTPL
2023Q3,4.307230398886475,301.24142075094693,3.653925923414868,22527.858084563806,27215.28470889252,2973.4822532241633,503.0433290274957,0.14477817859510725,0.13214795587313152,2975.0192611061784,3745.055122035309,-858.0453504597439,108.82222837026907,26431.784602077016,5.267424153224412,0.156263401225584,1024.726138520011,3904.66822849302,-1531.4800376004557,4.225097543951703,FRB/US FTPL
2023Q4,3.195607174566817,303.27077763906254,3.707112294971618,22708.55437876979,27540.34188179921,3000.4762183306884,503.5136381181358,0.14455200284011038,0.13163471286236483,3004.3374081707784,3784.8162221590105,-862.7411183175068,103.68520827081456,27171.454392637326,5.330000000000001,0.156843170927778,1025.4234943411027,3880.348132459579,-1556.4701463739195,4.5565006939797525,FRB/US FTPL
2024Q1,1.6077350847680802,306.0989637298688,3.720190484696538,22800.011402976135,27859.04233021,3107.5712381084486,502.79396536108726,0.1462153178304035,0.13325973895578533,3037.550932273255,3867.097747071315,-937.5103975810903,91.32998465343827,27683.632694191034,5.330000000000001,0.157422896349457,1021.6731521852657,3986.809459128718,-1570.1889154506612,4.214032609534417,FRB/US FTPL
2024Q2,2.965793613068257,308.2929385886346,3.893363818331099,22969.689985706125,28243.557616420785,3172.45910018847,520.437829852425,0.14658852685927287,0.13389179129145548,3066.1520304091287,3958.4835832667945,-1036.9809833253453,69.86830624408643,27777.350451302053,5.33,0.158002607514334,1036.1931710462964,4101.361955359232,-1583.5204562924803,4.478856049834721,FRB/US FTPL
2024Q3,1.3785796360063705,310.574195212145,4.224246442616435,23048.990426831835,28420.865003395804,3177.2082396030296,524.4059062707289,0.14736035008053677,0.13323852064208852,3079.020088763122,4045.2424366447985,-1174.0672386315282,3.4030195139044612,27822.77537839836,4.94435440636,0.158002607514334,1052.983608614638,4183.415296803785,-1714.6837935560081,4.384167453196922,FRB/US FTPL
2024Q4,1.9658523156597785,312.35181666554854,4.330818302058934,23162.546519443797,28649.899701259445,3325.2106760262495,533.1983333604003,0.14815423361773777,0.13299966364924035,3104.7781150837686,4125.466019283352,-1270.4202839036502,-36.952497565579584,28275.78491592782,4.695082810364418,0.158002607514334,1065.5012255874487,4266.351856540335,-1677.8131021449249,4.3476695004982995,FRB/US FTPL
2000Q1,1.4485476032213285,170.1276923076923,4.0313512821335395,13878.147000000015,10002.17900000001,1215.8980000000015,239.39300000000088,0.137738886015378,0.238861349302224,1052.9039999999995,1409.4870000000017,-379.08800000000224,33.083999999999946,4326.4039999999995,5.731904761904761,0.108373716317443,542.8933855885602,950.3049999999995,175.45600000000363,6.670422271582234,FRB/US
2000Q2,7.219604137991809,171.4461538461538,3.9482217676673934,14130.908000000041,10247.719999999998,1238.0670000000036,237.5999999999972,0.137738886015378,0.237089037695671,1093.3599999999994,1455.8600000000051,-385.5680000000058,35.669999999999675,4147.230999999997,6.285468750000001,0.108704407637914,561.995979733606,977.2709999999963,147.63400000000527,6.428826416221912,FRB/US
2000Q3,0.407522681486938,172.99076923076922,4.028613760517991,14145.312000000009,10318.165000000014,1255.1330000000032,219.04899999999978,0.137738886015378,0.235266203156408,1125.0020000000009,1518.869000000011,-417.8960000000102,30.48000000000004,4107.481999999995,6.51142857142857,0.109040066886546,552.1598306199487,988.7379999999991,157.6520000000055,6.115367601277494,FRB/US
2000Q4,2.38105431395752,174.22769230769248,3.9185864634120184,14229.76500000006,10435.74400000004,1266.4720000000084,221.26700000000227,0.137738886015378,0.233412537911002,1113.1770000000006,1524.520000000008,-425.1160000000064,54.68700000000068,4090.0249999999905,6.499677419354841,0.109380760853581,554.3106851530054,1004.4309999999975,157.99900000001665,5.771674568457927,FRB/US
2001Q1,-1.313348979657292,175.89230769230787,4.232963529855538,14183.120000000077,10470.23100000006,1309.906000000012,185.0540000000019,0.137738886015378,0.231552607753602,1096.812000000001,1499.4640000000188,-428.5440000000184,40.06599999999922,4122.029999999984,5.611774193548388,0.109726546506346,569.5529980541154,1037.5159999999964,128.43200000002227,5.300616156464656,FRB/US
2001Q2,2.49024396591011,177.13846153846168,4.4157158969654455,14271.694000000116,10599.000000000091,1316.1050000000175,179.0400000000038,0.137738886015378,0.229717726843516,1058.0130000000026,1422.0280000000212,-381.00400000001844,48.42700000000017,3976.2289999999753,4.33078125,0.110077470842707,581.9110153799483,1067.4749999999967,94.77800000003162,5.503140718154683,FRB/US
2001Q3,-1.605775616727101,177.61538461538478,4.813780616662712,14214.516000000127,10598.020000000073,1121.612000000016,159.25700000000336,0.137738886015378,0.227940002468489,998.9020000000039,1369.5360000000205,-413.74000000001627,25.018000000000377,4058.180999999966,3.487936507936509,0.110433572317617,587.0723594453826,1073.866999999993,-130.02299999996816,5.256979572602913,FRB/US
2001Q4,1.097594520944511,177.50303030303047,5.543299915503785,14253.57400000016,10660.465000000097,1240.2840000000203,142.38600000000636,0.137738886015378,0.22625026808979,953.5200000000043,1323.2080000000244,-353.0520000000192,87.9430000000008,4145.236999999951,2.153387096774194,0.110794881899888,597.7143320274478,1120.6709999999903,-33.02899999995521,5.060167741935487,FRB/US
2002Q1,3.331522227558281,178.05625000000018,5.706287843275096,14372.785000000194,10783.500000000113,1082.7260000000233,143.82300000000882,0.137738886015378,0.224675924390608,969.1570000000052,1356.0410000000325,-410.4320000000269,49.643000000000555,4183.9729999999345,1.7408064516129034,0.111161422276066,622.2241088214213,1152.062999999987,-225.8319999999444,5.3882800000000035,FRB/US
2002Q2,2.4433486773887125,179.4630769230771,5.854081137684017,14460.848000000222,10887.460000000126,1058.9560000000288,150.03000000001083,0.137738886015378,0.223237345555239,1004.1540000000061,1432.4130000000437,-458.6760000000368,30.923000000000513,4213.893999999915,1.756562500000015,0.111533211022401,638.4797578262621,1172.0859999999816,-262.15399999992906,5.354968750000004,FRB/US
2002Q3,1.622749618951502,180.4212121212123,5.740611949501321,14519.6330000002,10984.040000000117,1052.1900000000292,157.9590000000086,0.137738886015378,0.221945627881899,1015.5600000000088,1463.1070000000466,-459.4160000000364,43.47500000000124,4314.503999999893,1.748125000000009,0.111910262128689,645.5156896301056,1183.7159999999815,-278.6679999999326,4.545092187499841,FRB/US
2002Q4,0.4941148975902365,181.49545454545486,5.861248108901411,14537.580000000225,11061.433000000176,1047.0940000000355,175.49600000001678,0.137738886015378,0.220802989763593,1003.046000000011,1499.3350000000446,-495.900000000031,59.132000000002606,4427.327999999866,1.455483870967742,0.112292586330221,660.6769401306115,1200.8429999999807,-304.59899999991154,4.293954838709682,FRB/US
2003Q1,2.101040306341417,183.33906250000055,5.8886516654097,14614.14100000027,11174.129000000203,1029.1510000000424,196.0500000000183,0.137738886015378,0.219803396761454,1004.2010000000123,1529.4630000000568,-541.448000000044,43.56000000000068,4517.891999999835,1.255245901639345,0.112680190652636,666.165778439335,1220.7149999999774,-330.44499999989836,4.159475409836041,FRB/US
2003Q2,3.526892181148611,183.06615384615435,6.166775241544154,14743.56700000033,11312.76600000025,1031.5550000000505,192.63100000002095,0.137738886015378,0.218933306258005,1007.4650000000133,1527.3360000000644,-517.3440000000503,56.36500000000107,4585.542999999802,1.2537500000000474,0.113073078340461,696.6818545234063,1238.3449999999768,-387.254999999882,3.8045428571428186,FRB/US
2003Q3,6.598081034379533,184.42121212121282,6.117294553132319,14988.782000000414,11566.669000000265,958.9850000000588,213.86700000002148,0.137738886015378,0.218175244735002,1037.3100000000138,1556.3040000000738,-520.4200000000582,54.50300000000142,4702.6289999997625,1.015,0.113471248746759,698.0923712918124,1256.5399999999681,-469.43599999986094,4.403814062500006,FRB/US
2003Q4,4.616146818961653,185.13939393939464,5.827283440811927,15162.76000000047,11772.234000000302,1031.4320000000723,236.57100000002538,0.137738886015378,0.217506359090276,1091.6820000000182,1615.3760000000962,-509.9600000000775,79.55800000000019,4848.03499999971,0.9995161290323882,0.11387469748381,718.7653397674014,1258.3009999999583,-402.3839999998314,4.435445161290345,FRB/US
2004Q1,2.2602080955621773,186.70615384615468,5.694431189532753,15248.680000000531,11923.447000000335,1021.876000000083,246.98900000002914,0.137738886015378,0.216900151157104,1133.669000000023,1699.6440000001182,-547.9560000000924,98.00700000000248,4970.104999999651,1.003225806451613,0.114283416471711,728.1107282628735,1299.9189999999496,-428.9739999998041,4.143325806451503,FRB/US
2004Q2,3.087859967578055,188.1661538461546,5.603463256274541,15366.850000000588,12112.815000000404,1035.8080000000957,266.7590000000283,0.137738886015378,0.216328019789282,1170.1520000000282,1787.7340000001232,-624.4360000001171,72.7949999999778,5018.843999999592,1.0132812500022688,0.114697392178025,733.7314088563289,1313.9769999999467,-396.91699999978,4.7499774193554485,FRB/US
2004Q3,3.776491954069883,189.36666666666767,5.452139139844677,15512.619000000628,12305.30700000043,1072.8790000001118,288.34500000001015,0.137738886015378,0.215757894368897,1180.1850000000256,1832.85600000009,-646.0080000001661,81.61199999989802,5117.2639999995245,1.4393750000082082,0.115116606946076,745.7243500722753,1321.206999999938,-365.9809999997759,4.44586093750252,FRB/US
2004Q4,4.06015652844971,191.41363636363755,5.4058917950203975,15670.880000000498,12527.214000000331,1104.8550000001112,293.5550000000056,0.137738886015378,0.215155935220558,1221.4440000000188,1921.7800000000782,-725.1640000001322,54.43899999992693,5250.882999999467,1.9571428571464424,0.115541038174976,740.3644753067429,1339.5849999999311,-382.0899999998159,4.301600000000953,FRB/US
2005Q1,4.413020211693919,192.38906250000133,5.295075261610231,15844.727000000466,12767.286000000344,1183.1500000001145,370.5930000000207,0.137738886015378,0.214487618460544,1258.4080000000156,1955.0630000000594,-683.296000000067,87.07799999997661,5403.994999999403,2.4804838709677695,0.115970657036629,752.6078414862133,1381.9449999999345,-305.22899999980547,4.39172786885313,FRB/US
2005Q2,1.9656601234501636,193.66615384615534,5.127289800268935,15922.782000000501,12922.65600000034,1206.2530000001207,359.0359999999977,0.137738886015378,0.213718822590066,1294.853000000014,2002.0630000000428,-722.5680000001097,74.34199999991898,5356.971999999364,2.9426562500053515,0.116405427815485,753.3677640558479,1396.3619999999346,-306.67699999981426,4.235829687501703,FRB/US
2005Q3,3.1230326804518422,196.61818181818353,4.9801168920325996,16047.587000000469,13142.642000000362,1238.598000000129,365.22299999998154,0.137738886015378,0.212821033296207,1302.3150000000055,2053.275000000023,-752.7720000001667,83.02599999985051,5443.775999999316,3.4623437500104006,0.11684530919439,763.9196473893619,1416.5029999999383,-300.59099999983596,4.28939218750319,FRB/US
2005Q4,2.215916948826191,198.42307692307878,4.97061061282676,16136.734000000297,13324.204000000189,1268.6410000001142,402.8819999999904,0.137738886015378,0.211769816856963,1350.7429999999952,2155.5290000000173,-838.2920000000659,54.753999999955944,5584.774999999277,3.976666666666667,0.117290253201153,762.5416007468114,1425.721999999941,-262.5319999998956,4.595724590164285,FRB/US
2006Q1,5.345655379085201,199.47230769230964,4.733425339462639,16353.835000000336,13599.160000000276,1331.127000000119,416.85400000000595,0.137738886015378,0.210544886542884,1413.9659999999944,2204.7840000000047,-798.0240000000289,55.790999999981146,5726.755999999227,4.467258064516129,0.117740204591795,794.7900931569546,1473.0209999999508,-245.28899999986197,4.669545161291625,FRB/US
2006Q2,1.0336742995612271,201.28461538461758,4.671915225620011,16396.151000000373,13753.42400000029,1362.2490000001208,427.5810000000083,0.137738886015378,0.209131792544202,1459.7669999999976,2253.8090000000643,-819.8120000000795,49.45299999998719,5656.529999999202,4.90375,0.118195099704595,787.5518028598217,1494.472999999951,-230.57999999985404,5.150623809523544,FRB/US
2006Q3,0.5993744160342376,203.18615384615617,4.6665776606837,16420.738000000463,13870.188000000353,1370.4240000001275,446.5710000000202,0.137738886015378,0.207522053950135,1475.4170000000063,2298.7020000001,-873.7680000000819,36.45800000001119,5714.82799999915,5.249365079365077,0.118654868138452,775.7799100505545,1520.6909999999525,-212.85099999981617,4.962649206349697,FRB/US
2006Q4,3.423110226166415,202.32153846154108,4.4628711143467665,16561.866000000457,14039.560000000378,1418.9430000001323,409.79400000001993,0.137738886015378,0.205714016569984,1531.5310000000125,2269.1980000001295,-774.9840000001147,44.13700000000246,5803.922999999086,5.245645161290323,0.119119432239517,793.626587408804,1518.9469999999526,-199.05599999979958,4.699267741935873,FRB/US
2007Q1,1.201536246852442,204.3062615384645,4.539896274773754,16611.69000000047,14215.651000000478,1478.6880000001406,413.64600000003276,0.137738886015378,0.203713717025517,1577.991000000024,2317.264000000152,-801.2600000001227,42.942000000005734,5940.823999999004,5.261935483870968,0.119588707101234,787.2181088403797,1593.8799999999553,-209.83999999976456,4.756282258064864,FRB/US
2007Q2,2.439593165872367,206.63481538461878,4.510605276082917,16713.314000000464,14402.082000000515,1509.6270000001434,407.17300000003837,0.137738886015378,0.201533207854443,1622.7640000000351,2368.5690000001614,-773.3360000001196,61.19400000000715,5819.982999998962,5.248906249999999,0.120062598960474,806.9059632588401,1584.1559999999538,-230.995999999744,4.9198875000002955,FRB/US
2007Q3,2.2974924437264117,207.91610769231124,4.679084651979332,16809.58700000063,14564.117000000575,1511.8490000001575,370.91300000003923,0.137738886015378,0.199193427387734,1685.710000000043,2414.664000000169,-703.0240000001173,117.63400000000892,5941.939999998865,5.09031746031746,0.12054100839862,814.1283252474541,1604.8659999999413,-278.9889999997012,4.8419904761909365,FRB/US
2007Q4,2.5050862048800586,210.45550000000384,4.820112924167818,16915.191000000705,14715.058000000587,1525.3540000001713,352.74500000003474,0.137738886015378,0.196722260633919,1750.7140000000545,2480.413000000216,-668.5760000001536,160.88600000000778,6074.314999998758,4.496451612903225,0.121023827622191,832.2060414497558,1641.1499999999246,-318.8809999996681,4.409248387097139,FRB/US
2008Q1,-1.7107102360121476,212.75133846154262,5.01118595466902,16843.00300000075,14706.538000000699,1549.8330000001872,291.92500000003247,0.137738886015378,0.194152924534172,1813.3210000000615,2584.568000000247,-729.1360000002295,150.80299999995626,6259.452999998639,3.1688709677450166,0.121510940045049,847.2004582898065,1675.2679999999234,-404.57399999963997,3.8674278688537003,FRB/US
2008Q2,2.3746503725256214,215.50804615385076,5.351879416132205,16943.291000000725,14865.701000000674,1566.9630000001928,278.73300000003513,0.137738886015378,0.191523437292143,1905.2820000000718,2681.686000000258,-719.2640000001923,157.50899999999424,6217.604999998595,2.0903125,0.122002220583853,869.2997379006368,2021.8069999999154,-776.4459999996424,4.09082501704696,FRB/US
2008Q3,-2.1065695211106568,218.86593939394444,6.043409219164052,16854.29500000084,14898.999000000802,1512.8490000002157,264.36799999999704,0.137738886015378,0.18887284660724,1922.2150000000727,2709.5690000001837,-712.7760000003301,176.73099999978112,6762.925999998401,1.9575000000125258,0.122497535789656,879.5393149475296,1811.3479999999106,-619.5389999996286,4.05031876639012,FRB/US
2008Q4,-8.85336509580128,213.88028787879315,6.892421221040263,16485.35000000052,14608.209000000588,1468.104000000198,162.5519999999881,0.137738886015378,0.186240771768159,1700.3040000000476,2328.7790000001182,-624.9160000002611,95.81399999981036,7376.816999998237,0.5340322580708595,0.122996764946469,888.9511590126265,1777.6859999999133,-699.1889999997749,3.722935499684945,FRB/US
2009Q1,-4.565452543960902,212.36743750000556,8.311657929560756,16298.262000000512,14430.902000000578,1215.9140000001807,166.4760000000161,0.137738886015378,0.183666181776368,1511.7680000000355,1932.7610000000302,-397.60800000004656,120.68199999994934,7820.166999998152,0.187049180327869,0.12349978368454,900.2489967466743,1889.8769999999254,-1100.3229999998052,3.229114751348494,FRB/US
2009Q2,-0.7152428870519145,213.5144615384673,9.309448499626077,16269.145000000499,14381.23600000053,1144.8480000001744,188.56800000001041,0.137738886015378,0.181182706489851,1521.0930000000376,1879.4610000000534,-348.3560000000591,122.76599999995776,8162.893999998108,0.17859375,0.12400646050365,923.2615411524678,2024.20699999993,-1300.8469999998233,3.6503761798620897,FRB/US
2009Q3,1.402308618858683,215.33310606061238,9.641458177640464,16326.281000000623,14448.882000000607,1146.6420000001822,200.68100000002903,0.137738886015378,0.178815325443615,1594.7250000000452,2018.722000000104,-365.53600000006435,182.42599999999473,8557.507999998039,0.154615384615385,0.124516663149986,932.529274829038,2049.7939999999257,-1307.4019999997722,3.8119265735152688,FRB/US
2009Q4,4.3004541517007056,217.03171212121885,9.95106655439645,16502.754000000725,14651.249000000713,1153.1780000001952,234.1610000000401,0.137738886015378,0.176582997382377,1703.508000000061,2176.763000000177,-407.41600000011505,175.09600000000148,8882.64499999797,0.118709677419355,0.125030266622286,948.9822279070318,2047.2379999999316,-1264.125999999731,3.6852854759469196,FRB/US
2010Q1,1.933324088271604,217.3747968750072,9.854748771418217,16582.710000000716,14764.6100000008,1204.0270000002035,249.77300000004726,0.137738886015378,0.174497749798008,1759.877000000072,2269.069000000224,-412.1360000001515,204.28500000000165,9343.728999997866,0.13672131147541,0.125547153632512,958.894866643932,2159.5619999999385,-1344.4169999997068,3.865567219062393,FRB/US
2010Q2,3.8517399290455496,217.2974461538538,9.684375002597013,16743.162000000837,14980.193000000925,1226.8470000002233,255.5930000000548,0.137738886015378,0.172567020761479,1819.7410000000893,2362.2550000002434,-446.9440000001509,206.8310000000043,9692.461999997775,0.191875,0.126067212730275,969.1469900228903,2165.176999999931,-1325.0389999996496,3.617287483066911,FRB/US
2010Q3,3.072509082002739,217.93433333334133,9.50286778419494,16872.2660000009,15141.60700000098,1268.9260000002369,272.5610000000652,0.137738886015378,0.17079414953149,1877.2530000001043,2431.195000000283,-466.47600000018014,198.1059999999999,10099.247999997653,0.1884375,0.126590343725849,966.478093641619,2189.8269999999175,-1309.1479999995997,2.8968734443192674,FRB/US
2010Q4,2.094945457781705,219.7207727272812,9.555559732409884,16960.864000000965,15309.474000001088,1306.1300000002523,283.99600000007405,0.137738886015378,0.169179209610059,1972.1160000001253,2495.702000000312,-402.4840000001824,213.3110000000055,10528.561999997515,0.189365079365079,0.127116456090714,966.4954155818797,2201.198999999917,-1294.8419999995585,2.966172591332867,FRB/US
2011Q1,-0.9499466944191685,222.0772656250092,9.05562669468422,16920.632000001006,15351.448000001204,1440.123000000279,277.28600000007947,0.137738886015378,0.167718604336635,2040.4070000001477,2608.884000000351,-476.94400000019715,222.88700000000858,10774.647999997404,0.155483870967742,0.127645469268636,942.707476270809,2209.788999999915,-1244.4079999995133,3.5285483752531572,FRB/US
2011Q2,2.6972149874687545,224.57564615385593,9.091062219432457,17035.114000001107,15557.53900000129,1459.368000000297,276.9150000000865,0.137738886015378,0.166405934938356,2116.13200000017,2697.2240000003803,-477.74000000020504,222.47100000000754,10885.274999997317,0.09328125,0.128177311804698,938.7233101786176,2210.02999999991,-1274.4049999994706,3.2762872945698036,FRB/US
2011Q3,-0.08926090231255991,226.0434393939498,9.03544692508914,17031.31300000113,15647.6800000014,1487.8270000003156,248.1530000000956,0.137738886015378,0.165233783883135,2156.7930000001893,2723.9030000004004,-427.4400000002032,245.8180000000109,11276.94399999714,0.08390625,0.128711919807037,910.760890461566,2200.3179999999097,-1218.458999999425,2.4836406226578456,FRB/US
2011Q4,4.46715872458725,227.05190769231876,8.675531842011745,17222.58300000121,15842.25900000155,1487.7120000003351,286.9970000001154,0.137738886015378,0.164192211685416,2150.1230000002047,2751.9110000004316,-439.08400000021976,260.55200000000997,11667.249999996955,0.075081967213115,0.129249235162612,915.5040480996117,2209.7449999999117,-1199.2889999993752,2.0939114738686344,FRB/US
