quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,exports,imports,debt_to_gdp,interest_rate,pcpi,transfer_payments_ratio,federal_expenditures,personal_tax_rates,corporate_tax_rates,government_transfer_payments,federal_surplus,trade_balance,simulation_type
2027Q1,8.70404706265695,337.6960404003397,3.543932989620167,24902.921304309144,32627.452071534048,4411.612495353738,794.8825076756076,3718.0982818669736,4934.547982985117,35335.73883727068,3.114041154892156,337.6960404003397,0.22766096185328077,1150.454587836473,0.3377388889956102,0.16273123647232035,7244.986063641568,-3486.7076381826146,-1216.4497011181438,AI Decision Makers/FRBUS without Tariff
2027Q2,-7.3701777222978055,340.0425127846104,4.474188217216535,24448.275304536746,32143.433819909063,4627.660347475718,679.2929847654799,3797.867612127478,5007.484874568202,35416.86588147352,2.9890787708246047,340.0425127846104,0.12766102741839003,1159.1857719397083,0.3377388889956102,0.16273123647232035,4060.4263533191283,-300.4705339396128,-1209.617262440724,AI Decision Makers/FRBUS without Tariff
2027Q3,2.178742544764683,342.3748983342868,4.433037572413474,24581.804876404465,32486.79510341348,4652.455293124835,698.5190752932438,3890.3801113072736,4842.761066784772,35491.80655805384,2.8908624706361734,342.3748983342868,0.12766102741839003,1164.1247140877786,0.3377388889956102,0.16273123647232035,4115.729235362977,-277.5580615095748,-952.3809554774984,AI Decision Makers/FRBUS without Tariff
2027Q4,0.4378078859558876,344.7218270419564,4.6154291003016885,24608.724876088694,32706.588362236605,4654.195978540886,686.3441499098294,3969.9587196750676,4893.791847324606,35584.62442415737,2.752472901689591,344.7218270419564,0.12766102741839003,1169.383651200814,0.3377388889956102,0.16273123647232035,4173.754594206046,-343.7698746450412,-923.8331276495387,AI Decision Makers/FRBUS without Tariff
2028Q1,2.9988459831894354,347.0653334334664,4.564869539422191,24793.91263495211,33099.424732515436,4676.567593373068,706.395483936777,4050.376409742355,4932.8384988967155,35675.73667526664,2.664704372218136,347.0653334334664,0.12766102741839003,1174.054777415253,0.3377388889956102,0.16273123647232035,4229.001087715648,-337.4527818872614,-882.4620891543605,AI Decision Makers/FRBUS without Tariff
2028Q2,5.464784380067305,349.4300129749974,4.226770394035077,25134.970556363995,33725.38259148266,4731.457724932696,753.259031794177,4127.106108331935,5062.79524469018,36069.521322952394,2.7117828081025412,349.4300129749974,0.16276738088013243,1177.6609973806294,0.3377388889956102,0.16273123647232035,5484.748849866087,-1458.4616579721035,-935.6891363582454,AI Decision Makers/FRBUS without Tariff
2028Q3,1.9183525158964847,351.8268297322595,4.2232617366776575,25255.804412195175,34044.24083460184,4853.748373464388,754.4801852336794,4206.890946264678,5199.1041372283935,36444.82106429269,2.7508625777898263,351.8268297322595,0.16276738088013243,1182.2926288136548,0.3377388889956102,0.16273123647232035,5531.669459792703,-1389.9990421561147,-992.2131909637155,AI Decision Makers/FRBUS without Tariff
2028Q4,2.183423017933452,354.24119678065426,4.175921050908454,25394.041618509647,34391.61235061307,4973.659444059582,763.3672247074836,4296.996891874111,5249.668654595586,36797.69811605005,2.7945547810881517,354.24119678065426,0.16276738088013243,1186.4411737815167,0.3377388889956102,0.16273123647232035,5579.305678241428,-1306.9520435579961,-952.6717627214757,AI Decision Makers/FRBUS without Tariff
2029Q1,1.6455585257407614,356.67423645515845,4.186087210801426,25498.725253990433,34707.258005365686,5080.956886431536,765.3083528465385,4391.450209325883,5302.975268772741,37134.043524521265,2.8236340881338307,356.67423645515845,0.16276738088013243,1190.5110795334017,0.3377388889956102,0.16273123647232035,5624.1169097671955,-1245.723734800761,-911.525059446858,AI Decision Makers/FRBUS without Tariff
2029Q2,-2.667327957159907,359.11931307070125,4.663116120419164,25329.257258483616,34631.06435616244,5120.220020907691,717.0888210831617,4492.164630462477,5282.436359953128,37074.23086616061,2.6791479905593842,359.11931307070125,0.11819668527127813,1195.7203921479177,0.3377388889956102,0.16273123647232035,4114.884835264239,221.52836400364174,-790.2717294906506,AI Decision Makers/FRBUS without Tariff
2029Q3,1.7942163806083182,361.5571703370656,4.715408900127508,25443.127873848236,34963.56452248118,5068.723733359796,729.9890257961314,4595.796125272583,5231.528552768126,37034.61245571118,2.5518331350066257,361.5571703370656,0.11819668527127813,1199.3095484829753,0.3377388889956102,0.16273123647232035,4173.094422346474,146.7348538270253,-635.7324274955436,AI Decision Makers/FRBUS without Tariff
2029Q4,11.480190849651777,364.01027258360534,3.73424529877231,26183.937730812624,36194.720294325285,5150.459363538056,859.197252521943,4688.651243387229,5442.4276681022675,37894.33270921368,2.8030614243519727,364.01027258360534,0.21819668676139425,1200.088298265918,0.3377388889956102,0.16273123647232035,7793.419945061244,-3184.1490870612197,-753.776424715038,AI Decision Makers/FRBUS without Tariff
2030Q1,-1.8537833203316192,366.52266830755735,4.072870333060629,26062.870121317123,36150.09190821848,5373.123892666695,1284.50415944338,4786.515798206905,5685.176564264433,38128.00725494231,2.87523112129508,366.52266830755735,0.16807977895618986,1205.3391748317213,0.3377388889956102,0.2624373125578878,6044.501518402973,-865.4612806791529,-898.6607660575282,AI Decision Makers/FRBUS without Tariff
2030Q2,1.8973124545433102,369.0426848330021,4.019467569212008,26186.78729615219,36490.33765343116,5436.372815728639,813.7283272833558,4908.045140587316,5626.722317073743,38484.51227023856,2.936598843280322,369.0426848330021,0.16807977895618986,1208.7266900621582,0.3377388889956102,0.1624373110677717,6099.363681429621,-1320.3889454494006,-718.677176486427,AI Decision Makers/FRBUS without Tariff
2030Q3,0.9895133199353061,371.58355743894424,4.087590859457947,26251.647925777215,36787.55177399439,5525.157362550578,808.8565091372458,5027.264066019174,5669.391549111283,38834.506051474404,2.957933824467995,371.58355743894424,0.16807977895618986,1212.209045298296,0.3377388889956102,0.1624373110677717,6146.467431797908,-1296.273263800586,-642.1274830921093,AI Decision Makers/FRBUS without Tariff
2030Q4,2.6031318578193554,374.1304978384782,4.0077540053726795,26423.046289124315,37201.91979404274,5621.650489991321,826.9048424598226,5148.306336494999,5714.528976558871,39166.05028384446,3.00588620131759,374.1304978384782,0.16807977895618986,1215.5706427776308,0.3377388889956102,0.1624373110677717,6187.756935380554,-1227.9416014132553,-566.222640063872,AI Decision Makers/FRBUS without Tariff
2031Q1,2.212905240164648,376.69934038188103,3.9589907263495876,26569.630630774886,37584.429446359434,5711.234171367484,837.9819855073101,5270.4386586804885,5796.379383555574,39493.04476500434,3.058782424722766,376.69934038188103,0.16807977895618986,1218.967104164029,0.3377388889956102,0.1624373110677717,6259.650576443766,-1211.0906708549633,-525.9407248750858,AI Decision Makers/FRBUS without Tariff
2031Q2,1.7903802443992476,379.2900881683594,3.9495404677429033,26688.82153256996,37935.65764333678,5791.363314835715,600.330918946702,5395.897811675514,5861.024771002374,39882.64565769975,3.101272553635538,379.2900881683594,0.16807977895618986,1222.434761458708,0.3377388889956102,0.11447473491687754,6319.538696950291,-1442.966269426951,-465.12695932685983,AI Decision Makers/FRBUS without Tariff
2031Q3,2.105628523272174,381.9001624103175,3.905777011764534,26829.68382157792,38322.39532813712,5893.356959294586,609.6531694190868,5524.74314699119,5920.064184527544,40262.15009300143,3.1471225039488586,381.9001624103175,0.16807977895618986,1225.833467319795,0.3377388889956102,0.11447473491687754,6379.730599656006,-1405.5719826346512,-395.3210375363542,AI Decision Makers/FRBUS without Tariff
2031Q4,1.9199501323057688,384.53074392295116,3.8819881148896145,26958.772515998327,38692.62189054543,5987.733097225578,616.4735676076664,5656.1510221941335,5986.227330044406,40634.11109801998,3.1896198405859133,384.53074392295116,0.16807977895618986,1229.1590277496528,0.3377388889956102,0.11447473491687754,6436.278586540472,-1377.6333519353602,-330.0763078502723,AI Decision Makers/FRBUS without Tariff
2032Q1,1.8780011921572484,387.1815546373971,3.8637277681842246,27085.641625675013,39061.81071644571,6076.419570396975,623.5135044832364,5790.959057422053,6047.281475911128,41000.85208461869,3.2276972656617375,387.1815546373971,0.16807977895618986,1232.5821650058338,0.3377388889956102,0.11447473491687754,6495.459482805746,-1358.2999502158355,-256.32241848907506,AI Decision Makers/FRBUS without Tariff
2032Q2,1.7386202086544056,389.8529537589981,3.861663202624962,27203.626964343275,39421.82233051205,6157.569636828729,629.2653496154335,5928.708427943862,6106.03346920927,41365.62095432115,3.256882105312136,389.8529537589981,0.16807977895618986,1236.1338404077485,0.3377388889956102,0.11447473491687754,6556.507660574493,-1350.995813750778,-177.3250412654079,AI Decision Makers/FRBUS without Tariff
2032Q3,1.7219645140285482,392.5442422549219,3.864368262003967,27320.988599534023,39783.37451034255,6233.839310899818,635.3840671177497,6069.097810124131,6161.943520524973,41729.810674694105,3.2781174554130086,392.5442422549219,0.16807977895618986,1239.7803743486395,0.3377388889956102,0.11447473491687754,6618.057718837559,-1348.8508160307038,-92.84571040084211,AI Decision Makers/FRBUS without Tariff
2032Q4,1.6991262811892025,395.2555656253929,3.872259673461944,27437.289962384373,40145.757887443186,6305.045382621196,641.6804510250279,6211.719146829805,6218.543417175857,42095.29384092035,3.291877152480215,395.2555656253929,0.16807977895618986,1243.5406104484982,0.3377388889956102,0.11447473491687754,6681.326941102904,-1353.641356396413,-6.82427034605189,AI Decision Makers/FRBUS without Tariff
2033Q1,1.6831659805694674,397.9870565334275,3.8842087657380793,27552.98699591513,40509.5710711287,6371.932656364978,648.2931910164763,6356.402425903353,6275.701633537999,42463.48746356318,3.29885174338395,397.9870565334275,0.16807977895618986,1247.4242158350999,0.3377388889956102,0.11447473491687754,6745.746720983378,-1363.6800838609513,80.70079236535366,AI Decision Makers/FRBUS without Tariff
2033Q2,1.6695334313393126,400.7388741685429,3.899467236669173,27668.228911293147,40875.096373646105,6434.9616992698975,655.2430555922787,6503.037123607592,6333.568337205242,42835.68891588726,3.2997060576486814,400.7388741685429,0.16807977895618986,1251.6261918047537,0.3377388889956102,0.11447473491687754,6811.255968198035,-1378.5238976823641,169.4687864023499,AI Decision Makers/FRBUS without Tariff
2033Q3,1.6598669094024756,403.5111161207061,3.917343216248529,27783.28140493946,41242.68434520851,6494.664456467082,1228.6239952244946,6651.5320005243275,6392.205015518932,43059.9494281696,3.295187035265125,403.5111161207061,0.16807977895618986,1255.9039003261594,0.3377388889956102,0.21440821762342432,6877.40548705824,-830.5944898542496,259.3269850053957,AI Decision Makers/FRBUS without Tariff
2033Q4,1.0924980909895303,406.30369671043337,3.9976130109112287,27859.26808156434,41552.62498502046,6491.70240341978,662.4460895097537,6802.233767127103,6441.727780856114,43460.89003985538,3.264952312020129,406.30369671043337,0.16807977895618986,1260.283283092981,0.24512831373687838,0.11440826083679179,6944.922973459377,-1484.9652284584479,360.5059862709895,AI Decision Makers/FRBUS without Tariff
2034Q1,2.014779410464369,409.11364978896324,3.987724789969575,27999.94778165339,41965.71997221982,6552.5675229774315,1237.5874254352937,6954.340668459501,6492.985092382,43712.364766085346,3.2476248904859735,409.11364978896324,0.16807977895618986,1264.5478739149917,0.3451283152269945,0.21066787715215662,7014.105411197684,-931.3878749548483,461.3555760775007,AI Decision Makers/FRBUS without Tariff
2034Q2,4.468213060967481,411.9465508712514,3.7078409542352446,28314.475563488202,42649.225260600855,6605.84811063155,701.4674038924283,7104.2879397025945,6618.346395160966,44495.979622010025,3.3340420474999037,411.9465508712514,0.2019857097733171,1268.4122398179986,0.3451283152269945,0.1106678756620405,8512.050834589407,-2902.2772440236686,485.9415445416289,AI Decision Makers/FRBUS without Tariff
2034Q3,-8.069984288314718,414.8140388740676,4.726941525777168,27748.95598064508,41958.94066378785,6626.499368592508,574.8699267433477,7264.558920055609,6584.479420361797,44212.887257489216,3.0395248957496017,414.8140388740676,0.10198570828320097,1276.4638903441742,0.3451283152269945,0.1106678756620405,4331.858819704105,1048.4902387774985,680.0794996938121,AI Decision Makers/FRBUS without Tariff
2034Q4,1.5077390675850078,417.6471501336457,4.867344078935548,27853.7488194357,42339.34264480748,6411.772479798952,594.8989409543155,7434.500127089123,6363.31558201885,43991.298419545754,2.7780925997612913,417.6471501336457,0.10198570828320097,1281.059585409416,0.3451283152269945,0.1106678756620405,4403.816679907542,820.6993999519138,1071.184545070273,AI Decision Makers/FRBUS without Tariff
2035Q1,0.6456848536922761,420.49152251269885,5.102171449102739,27898.746987301696,42630.02703008317,6197.961084173731,591.9082326447839,7578.040924596837,6439.032592773056,43845.41830032534,2.5141761699241796,420.49152251269885,0.10198570828320097,1286.3357975103945,0.3451283152269945,0.1106678756620405,4475.879194796955,540.296737573399,1139.0083318237803,AI Decision Makers/FRBUS without Tariff
2035Q2,2.5861646595036665,423.3393737776581,5.128229017655255,28079.708235126494,43085.57601117549,6020.354606827512,618.6345242787244,7720.415777515852,6518.600218679892,43751.83161245743,2.3182696411382673,423.3393737776581,0.10198570828320097,1291.519533072728,0.3451283152269945,0.1106678756620405,4545.568915176789,346.61736268411323,1201.8155588359596,AI Decision Makers/FRBUS without Tariff
2035Q3,1.4960286572207004,426.21146596824326,5.221641253501483,28184.924992072618,43439.872340727576,5849.7137344771845,628.3833176079676,7864.738175205678,6632.9877335567135,43718.470714895164,2.138964144246503,426.21146596824326,0.10198570828320097,1296.9704575569058,0.3451283152269945,0.1106678756620405,4626.897767564798,123.55887971964194,1231.7504416489646,AI Decision Makers/FRBUS without Tariff
2035Q4,1.5100889836082385,429.09831575461686,5.300951193701542,28291.53045696862,43801.26187663351,5693.344870893879,639.8193530000652,8016.309193941267,6711.7979139415565,43729.502672331415,1.9774259784022281,429.09831575461686,0.10198570828320097,1302.5619009181378,0.3451283152269945,0.1106678756620405,4671.065549554322,-40.85910142115631,1304.5112799997105,AI Decision Makers/FRBUS without Tariff
2036Q1,1.7367525873737173,431.99716322568645,5.3491640363091015,28414.63599025313,44188.245235724724,5549.227229462483,1302.2570630855218,8173.710142197307,6792.947050948941,43604.80351716225,1.8393665320397776,431.99716322568645,0.10198570828320097,1308.2494953463215,0.3451283152269945,0.207901029541683,4714.850570280599,461.8487228262493,1380.7630912483655,AI Decision Makers/FRBUS without Tariff
2036Q2,1.3341568687514833,434.9078488549214,5.432384474679576,28509.56817467983,44529.19354169905,5354.040153201316,643.6682354341966,8335.777440357751,6870.990222016183,43713.64838387974,1.7065266344043286,434.9078488549214,0.10198570828320097,1314.2196418576443,0.3451283152269945,0.10790102805156687,4755.099291374147,-403.12913622739575,1464.7872183415684,AI Decision Makers/FRBUS without Tariff
2036Q3,2.2968595661113937,437.8279405327597,5.41546856245083,28673.74527419992,44983.99525217886,5240.005897822734,666.7278297918211,8501.112958320306,6951.874778044609,43849.70471497691,1.6127535698355726,437.8279405327597,0.10198570828320097,1320.0037708216753,0.3451283152269945,0.10790102805156687,4799.205376675254,-503.91233720306195,1549.2381802756963,AI Decision Makers/FRBUS without Tariff
2036Q4,2.041937428093595,440.7623912219421,5.409692200099948,28820.49450572721,45411.018124048234,5133.4691234820675,684.9317190543488,8667.212710912587,7054.966982331842,44013.00551656294,1.5425713934594785,440.7623912219421,0.10198570828320097,1326.0606251315637,0.3451283152269945,0.10790102805156687,4840.704664432555,-604.8177835329197,1612.245728580745,AI Decision Makers/FRBUS without Tariff
2037Q1,2.2628321410935355,443.7097337893825,5.371504843279078,28983.996394562528,45864.674360584955,5040.495346800082,707.0911271132599,8835.912133430029,7149.116749070207,44197.754713390226,1.5002927709851053,443.7097337893825,0.10198570828320097,1332.2219968383552,0.3451283152269945,0.10790102805156687,4879.83113407392,-684.2562848080304,1686.7953843598216,AI Decision Makers/FRBUS without Tariff
2037Q2,2.086184525488899,446.671732556998,5.341180983979099,29135.556190060797,46303.875970402514,4952.87295242497,726.2780563480989,9005.97196859594,7243.178311525384,44403.940768394175,1.475034348993483,446.671732556998,0.10198570828320097,1338.5708054946738,0.3451283152269945,0.10790102805156687,4917.816579617157,-763.652055494086,1762.793657070557,AI Decision Makers/FRBUS without Tariff
2037Q3,2.1367430907760365,449.6467770453568,5.300810967918369,29291.610625213223,46752.84856004036,4874.760449204342,746.6250180715876,9177.139635562597,7328.932386398791,44628.25159185327,1.4660236878321826,449.6467770453568,0.10198570828320097,1345.0741690512148,0.3451283152269945,0.10790102805156687,4953.03923184,-830.7808277210704,1848.2072491638055,AI Decision Makers/FRBUS without Tariff
2037Q4,2.1400480905284827,452.6350852318374,5.255807664788547,29448.744230676082,47206.42685130493,4803.689337347072,767.0650600638713,9348.261200621542,7413.673413358184,44869.74166806908,1.4705735307430419,452.6350852318374,0.10198570828320097,1351.7491243580284,0.3451283152269945,0.10790102805156687,4989.407459138555,-894.4076894940345,1934.5877872633582,AI Decision Makers/FRBUS without Tariff
2038Q1,2.1461054808435014,455.6367074051363,5.206969585914081,29607.16912481616,47664.70379339816,4739.658631570675,787.7646857240925,9518.78339310893,7496.262910302186,45127.16134991446,1.4865828752786794,455.6367074051363,0.10198570828320097,1358.5957692557656,0.3451283152269945,0.10790102805156687,5025.8218118888935,-953.4062290679917,2022.5204828067435,AI Decision Makers/FRBUS without Tariff
2038Q2,2.1386466479141446,458.65192247343265,5.156171091085082,29765.891242352714,48126.43450781225,4682.004373377415,808.4903068815026,9688.331414269283,7576.924703344837,45399.82497096822,1.5117168351347299,458.65192247343265,0.10198570828320097,1365.6169805653606,0.3451283152269945,0.10790102805156687,5063.254503832302,-1009.8652634291825,2111.406710924446,AI Decision Makers/FRBUS without Tariff
2038Q3,2.123677242491785,461.6809263905595,5.105049234480405,29924.34436383851,48590.73096590904,4630.271651774675,829.1177270652292,9856.631661650801,7655.516193767409,45687.04851964345,1.543809206982531,461.6809263905595,0.10198570828320097,1372.8152924120682,0.3451283152269945,0.10790102805156687,5101.005160541863,-1063.790920718137,2201.115467883392,AI Decision Makers/FRBUS without Tariff
2038Q4,2.1056768086176225,464.72391411669827,5.054722166082933,30082.287214705448,49057.222417183606,4583.973066783864,849.6044470139177,10023.529853197546,7732.155483714676,45988.376344966884,1.5809209901064272,464.72391411669827,0.10198570828320097,1380.189330373385,0.3451283152269945,0.10790102805156687,5139.36255696241,-1116.0289828587215,2291.37436948287,AI Decision Makers/FRBUS without Tariff
2039Q1,2.0838568631029712,467.78110912121866,5.006293028929823,30239.414098445366,49525.44474632809,4542.654256361133,869.885241889841,10188.917201213259,7807.07111115483,46303.51931969417,1.62128754639926,467.78110912121866,0.10198570828320097,1387.7366794468862,0.3451283152269945,0.10790102805156687,5178.430529631374,-1167.1962024665286,2381.8460900584287,AI Decision Makers/FRBUS without Tariff
2039Q2,2.0602166383853984,470.8527503952931,4.96054819976468,30395.56524485069,49995.155401902965,4505.905570638596,889.9310018031724,10352.733002253324,7880.457369557648,46632.321319186434,1.6633606535158023,470.8527503952931,0.10198570828320097,1395.4531707793142,0.3451283152269945,0.10790102805156687,5218.336846978375,-1217.7851836489845,2472.275632695676,AI Decision Makers/FRBUS without Tariff
2039Q3,3.1058433260320024,472.84543908033146,4.803794101368994,30632.4935408526,50606.13181361354,4488.200687920048,929.7482418960697,10510.671532262442,7976.611907982655,47096.345602164154,1.745438405620957,472.84543908033146,0.11177132319094252,1402.5680198617313,0.3451283152269945,0.10790102805156687,5755.002852688995,-1718.6084553872154,2534.0596242797874,AI Decision Makers/FRBUS without Tariff
2039Q4,2.0782514881410683,474.87887088654526,4.74014040381413,30792.062776362436,51087.53933469795,4503.985726416557,947.0398152701737,10660.848382557875,8086.338940686489,47564.40033101256,1.8231932199936707,474.87887088654526,0.11177132319094252,1409.9890841606843,0.3451283152269945,0.10790102805156687,5796.567940645574,-1733.536032771346,2574.509441871386,AI Decision Makers/FRBUS without Tariff
2040Q1,2.1032885408714797,476.94394226339745,4.676471874080816,30954.400688630438,51581.06844056496,4521.8428331925725,1876.434498390625,10808.439238739258,8156.493129270333,47789.82911499373,1.898086899754161,476.94394226339745,0.11177132319094252,1417.2838155533398,0.3451283152269945,0.20709700758714655,5839.506459645947,-834.9214221530826,2651.946109468925,AI Decision Makers/FRBUS without Tariff
2040Q2,1.3457870145885036,479.0374450760745,4.697713038680561,31058.721157868702,51986.22408546517,4457.165314533674,961.7713463195118,10950.993276526799,8212.351545034027,48294.850247296294,1.942377076565756,479.0374450760745,0.11177132319094252,1424.7594645141592,0.3451283152269945,0.10709700609703043,5885.324247721876,-1870.448638157846,2738.641731492771,AI Decision Makers/FRBUS without Tariff
2040Q3,2.3672991775982095,481.15068937589524,4.6264727720391345,31243.079371206495,52532.8573884287,4482.268887191249,987.0041450118583,11087.4819500608,8266.265369335084,48800.792462664685,1.9987165423057192,481.15068937589524,0.11177132319094252,1431.8438035028778,0.3451283152269945,0.10709700609703043,5933.14751351146,-1873.8600569201649,2821.216580725715,AI Decision Makers/FRBUS without Tariff
2040Q4,2.0053796864658664,483.28813133593303,4.591144679986248,31400.108262270925,53033.67403705081,4505.5336554402165,1003.1688094332171,11216.13189935999,8353.339232774206,49314.392693062466,2.051508472069156,483.28813133593303,0.11177132319094252,1439.0771656819386,0.3451283152269945,0.10709700609703043,5985.445077381521,-1902.2230755446924,2862.792666585785,AI Decision Makers/FRBUS without Tariff
2041Q1,2.1433611070726766,485.4465581913075,4.5418768476329054,31568.814283029045,53556.802031741034,4534.146642393674,1023.0190190592159,11341.688689204955,8429.884443637447,49833.147826795626,2.1063341285423443,485.4465581913075,0.11177132319094252,1446.2462025073241,0.3451283152269945,0.10709700609703043,6038.144822825279,-1921.3153101250894,2911.8042455675077,AI Decision Makers/FRBUS without Tariff
2041Q2,1.892974324678696,487.6262238606408,4.51791211555033,31718.565735357795,54054.858654626405,4560.277300196265,1037.2565599577408,11464.24356410715,8507.457642195777,50360.76079846079,2.1536096182246,487.6262238606408,0.11177132319094252,1453.4737128210136,0.3451283152269945,0.10709700609703043,6092.017455756106,-1954.122117278767,2956.7859219113725,AI Decision Makers/FRBUS without Tariff
2041Q3,1.9027855346714015,489.8237745361389,4.496173276705583,31869.809250273793,54559.72538249266,4588.891049867365,1052.1245780836696,11584.902726583681,8577.21573248576,50895.97344660046,2.195141613844633,489.8237745361389,0.11177132319094252,1460.7009682737878,0.3451283152269945,0.10709700609703043,6143.656708603847,-1982.2690671813539,3007.6869940979213,AI Decision Makers/FRBUS without Tariff
2041Q4,1.872936994544665,492.03825253402516,4.48038049501079,32019.384520201278,55066.06431266416,4617.906128317908,1066.3587683375492,11703.438401721232,8648.90029667471,51440.048982981876,2.2306514037459144,492.03825253402516,0.11177132319094252,1467.942973090098,0.3451283152269945,0.10709700609703043,6198.1091208352655,-2015.094579189432,3054.538105046522,AI Decision Makers/FRBUS without Tariff
2042Q1,1.858170080133441,494.26866777877683,4.468861444277182,32168.474200316425,55575.450334480614,4647.970676855964,1080.4458495393994,11820.215019061257,8721.210646560105,51993.36849340433,2.2605456664630585,494.26866777877683,0.11177132319094252,1475.1977511406587,0.2458122695850954,0.10709700609703043,6253.721155647304,-2049.331520085142,3099.004372501153,AI Decision Makers/FRBUS without Tariff
2042Q2,1.8404514447489475,496.5144073856136,4.461288120476984,32316.826519687605,56087.706383702905,4678.973538437361,2108.2702804330893,11935.616985586432,8794.588073320421,52282.75535826263,2.2850100479991906,496.5144073856136,0.11177132319094252,1482.4661481805488,0.3458120624589548,0.20472036178369502,6311.321265132447,-1071.8032031789548,3141.0289122660106,AI Decision Makers/FRBUS without Tariff
2042Q3,1.2611148739871645,498.7747226355661,4.517147773029529,32418.87538083795,56521.545115392044,4621.237087006701,3129.66327521072,12050.671851125404,8855.03998618407,52334.49506242174,2.283312387799446,498.7747226355661,0.11177132319094252,1489.9551725017868,0.3458120624589548,0.30093561734218577,6370.973146599406,-191.6285339242918,3195.6318649413333,AI Decision Makers/FRBUS without Tariff
2042Q4,0.9702240993824252,501.04489670496287,4.612405347617541,32497.60475908731,56919.324640734005,4479.971593625367,2085.125982141201,12165.896710761697,8888.192595278006,52728.73946100642,2.2486120940365937,501.04489670496287,0.11177132319094252,1497.533017437743,0.3458120624589548,0.2009369420554159,6435.301502291604,-1460.1644392001763,3277.7041154836916,AI Decision Makers/FRBUS without Tariff
2043Q1,1.9420058788881274,503.32182110725404,4.616219720047759,32655.764731643903,57464.75403223067,4442.436817832489,1066.8337315047497,12277.668285249547,8939.691312239494,53429.8465881997,2.2221593174422964,503.32182110725404,0.11177132319094252,1504.7487084347845,0.3458120624589548,0.1032552483226774,6502.858699288514,-2596.693063679088,3337.9769730100525,AI Decision Makers/FRBUS without Tariff
2043Q2,2.4285382272750953,505.6113378922252,4.565672991297061,32854.63224996155,58081.41083864237,4502.0641323378695,1094.9181015853835,12384.788528040131,9046.962246546616,54129.90276918537,2.2209494827379888,505.6113378922252,0.11177132319094252,1511.8568477369233,0.3458120624589548,0.1032552483226774,6568.789772571427,-2592.8006703167707,3337.826281493515,AI Decision Makers/FRBUS without Tariff
2043Q3,2.2555791064717856,507.91776338018775,4.522421050166504,33040.42113971436,58672.56511029648,4565.451622018369,1118.4668413906834,12493.145838409448,9168.57161977577,54829.325819889214,2.234774059556298,507.91776338018775,0.11177132319094252,1519.0674816320527,0.3458120624589548,0.1032552483226774,6631.993200821637,-2590.455743349426,3324.5742186336774,AI Decision Makers/FRBUS without Tariff
2043Q4,2.021178002819801,510.24119933622814,4.496578379293888,33207.795080282216,59238.02725529458,4627.8671639822915,1136.7021255601392,12606.196374748011,9274.933446733043,55529.20508767472,2.2529210368485675,510.24119933622814,0.11177132319094252,1526.3296360225033,0.3458120624589548,0.1032552483226774,6691.470850284647,-2592.145436240904,3331.2629280149686,AI Decision Makers/FRBUS without Tariff
2044Q1,1.855619347789903,512.5794970370159,4.487002042676277,33362.205529755825,59787.85362981402,4689.398881884964,1151.2007505794784,12723.302264141483,9366.743516906045,56229.93824359256,2.2690210556306383,512.5794970370159,0.11177132319094252,1533.640968480978,0.3458120624589548,0.1032552483226774,6746.674975135973,-2595.3079848808734,3356.558747235438,AI Decision Makers/FRBUS without Tariff
2044Q2,1.8677779096074008,514.9306306234688,4.4782227152259635,33518.352782788075,60345.34052216579,4751.172768392046,1166.2912902188775,12842.815240439993,9452.365330553312,56931.50859958483,2.2839189300051186,514.9306306234688,0.11177132319094252,1540.9620817803366,0.3458120624589548,0.1032552483226774,6802.848621298798,-2598.4087258988966,3390.449909886682,AI Decision Makers/FRBUS without Tariff
2044Q3,1.8606370673261685,517.2945225009058,4.47194869425308,33674.62969332758,60907.13206837903,4812.31783024096,1181.3394935525148,12963.229943117882,9539.273849730183,57635.24652330753,2.297388756696018,517.2945225009058,0.11177132319094252,1548.2987724921077,0.3458120624589548,0.1032552483226774,6862.595428485,-2606.436754526679,3423.9560933876983,AI Decision Makers/FRBUS without Tariff
2044Q4,10.386813598036326,519.6738114823471,3.5436024762682887,34560.512038153334,62829.96594319347,5011.547574586506,2649.0842531040103,13073.017155112548,9861.387447229235,59340.189185642004,2.6316660859530594,519.6738114823471,0.19949398975254606,1552.36438837672,0.3458120624589548,0.20325517530698756,12317.594657738606,-6314.602453090855,3211.629707883312,AI Decision Makers/FRBUS without Tariff
2045Q1,1.9286791767648122,522.1310730070713,3.4461575354584775,34727.55477911042,63375.0208628973,5450.339241492781,1423.433303849248,13186.908945483672,10325.15478795484,61301.5374684335,2.919883826749518,522.1310730070713,0.19949398975254606,1560.1476818355454,0.3458120624589548,0.10326362277526835,12375.443472200674,-7264.2528992260595,2861.7541575288324,AI Decision Makers/FRBUS without Tariff
2045Q2,-6.588617044939523,524.6162381407105,4.2662533942244805,34160.223617354786,62590.78892453784,5820.655891822073,1208.5869017663015,13357.228703486231,10113.070507966042,61614.30272375037,2.8467070312084104,524.6162381407105,0.10039442818047117,1570.7918865155887,0.3458120624589548,0.10326362277526835,6238.524573478787,-1158.3898345086745,3244.158195520189,AI Decision Makers/FRBUS without Tariff
